,tweetids,topics,alltopics,categories,MultimediaShare,Hashtags,PastNews,Sentiment,Discussion,KnownAlready,Factoid,EmergingThreats,ContinuingNews,Irrelevant,Donations,ThirdPartyObservation,Volunteer,CleanUp,Advice,InformationWanted,FirstPartyObservation,cleanedtweets
358,963931822815105024,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'ContinuingNews', 'KnownAlready']",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,": Reports say that a shooting has occurred at Marjory Stoneman High school in Parkland, FL. Students have been evacuated. To d…"
359,963925583381127168,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Sentiment', 'Irrelevant']",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Praying for Parkland Florida..My condolences to the families &amp; friends of the victims as well to the entire school.. #Praying4Parkland
360,963923090584502274,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'PastNews', 'Discussion']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,My main barometer for this latest tragedy is 13 murdered in Columbine. Parkland is 17. I have no idea if that's a r…
361,963921718283661312,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'Discussion']",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,The death toll In the Florida school shooting has exceeded Columbine: via
362,963918701127925762,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,": UPDATE: At least 20 injured from mass shooting at Parkland, FLA high school; SWAT and emergency rescue present as shooter…"
363,963916191009050625,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"Live updates: Shooting at high school in Parkland, Fla.; at least 15 reported dead via"
364,963914164929429511,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"""At least 14 victims"" in shooting at Marjory Stoneman Douglas High School in Parkland, Florida; local superintenden…"
365,963908759872471040,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"MORE: Parkland, Florida, high school shooting suspect appeared ""to have pulled the school fire alarm causing chaos…"
366,963905224552435712,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,": Photos of students running from the school and SWAT members surrounding the school in Parkland, Fla.:"
367,963904664445087745,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'ContinuingNews', 'KnownAlready']",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,": Update on the #Parkland shooting: • ""Multiple"" dead • One shooter in custody • Suspect was arrested off-campus, had pre…"
368,963902072679739393,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Prayers for Parkland, FL Nobody should ever feel unsafe while at school !! The world really needs Jesus"
369,963899930749399041,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"MORE: SWAT teams are continuing to clear buildings at Marjory Stoneman Douglas High School in Parkland, Florida fol…"
370,963896054214209536,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"praying for everyone that was affected by the high school shooting today in parkland, florida. i'm so sorry this happened to u."
371,963893580078051328,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'ContinuingNews']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SWAT and other officers now searching Parkland FL school for explosives. There is NO indication anything has been…
372,963889491948769280,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"I saw this on the BBC and thought you should see it: Police search for 'active shooter' at school in Parkland, Flo…"
373,963889240403832832,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"My thoughts and prayers are with the faculty, staff, and students of Stoneman Douglas High School in Parkland, Flor…"
374,963888067391184896,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,UPDATE | Sheriff: At least 14 victims in Florida high school shooting
375,963885719549829122,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,: Fire And Rescue says there are 20 victims counted in the Marjory Stoneman Douglas High School shooting in Parkland. Stude…
376,963883611828228097,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'ContinuingNews']",1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,": Horrifying scene watching children evacuated, some visibly upset, from Stoneman Douglas High School in Parkland after rep…"
377,963882437569851392,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Hashtags', 'Sentiment', 'KnownAlready']",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,": #Students start being #evacuated frm HS in #Parkland Florida, as there is still an #activeshooter (white male) in the school…"
378,963882308049821699,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'Sentiment', 'Irrelevant']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Parkland It's #Valentinesday &amp; the 29th school shooting in 2018! This will never change. The who is America's…
379,963880732987977729,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,: BREAKING NEWS: UNR confirms there has been a shooting at Marjory Stoneman Douglas High School in Parkland. The... https:…
380,963880687987318784,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,": I added a video to a playlist Parkland, Florida high school students evacuate after active sho…"
381,963880641879269377,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Hashtags', 'ContinuingNews', 'KnownAlready']",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,": BREAKING: Shooter still at large at Parkland, FL high school. Eyewitness tells he heard shots. How many? : ""Too…"
382,963879540375375872,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,: Florida shooting live: Parkland school shooter updates | Daily Mail Online
383,963877282229182464,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,": Eyewitness to Parkland, Florida high school shooting how many shots he heard: ""Too many to count."""
384,963872681706782720,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,ALERTE l Fusillade dans une école de Parkland près de Coral Springs en Floride. Les élève du Marjory Stoneman Dou…
385,963872522692321280,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,DEVELOPING: Police are responding to a shooting at a Florida high school that has left at least 20 injured.
386,963870286234968064,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'ContinuingNews']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Margate fire rescue is preparing for a mass casualty incident, Parkland school shooting"
387,966462104281731072,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida school shooting survivors just revealed why they didn’t go to Trump’s gun meeting: Since the shootings at t…
388,966451882272047104,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Call For Armed Guards, Slamming Gun Free Zones During Listening Session on School Shootings"
389,966450252223000577,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: The Pro-Trump Media Has Its Match In The $Parkland Students The pro-Trump media chose a political enemy effectively born onto…
390,966434755662270466,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Retweeted Alex Leary (): Trump asks for recommendations on how to stop school violence. A Parkland...
391,966430589497892864,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOP RIBBON TO PROTECT NEXT BATCH OF KIDS SHOT AT IN SCHOOL. Matt Caldwell opposes AR-15 ban but supports = Parkland…
392,966407308430401536,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Group Launches ‘3 Billboards’-Inspired Ads Calling Out Paul Ryan After Parkland School Shooting…
393,966351607372943360,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Group of Parkland school shooting survivors turned away from Florida state Senate president's office after being to…
394,966350201714892800,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"A lawmaker’s aide called school-shooting survivors crisis actors. Within hours, he was fired. #Parkland"
395,966336081116434433,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Parkland High School Teen Activist Says NRA Members Are Child Murderers – And If You Oppose Him You Hate Children
396,966325774063230976,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gun-grabbers exploiting children to capitalize on grief over Parkland school massacre
397,966301309925179392,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Parkland Shooting Survivors School Congress on Gun Violence: The Daily Show
398,966276874186969088,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Here's the irony ... You actually voted down an assault weapon ban while survivors, and next years voter…"
399,966178753989763074,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Heroes: US Army honors slain Florida high school junior cadets
400,966152773451513857,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CNN's Anderson Cooper blasts alt-right conspiracy theories cropping up after a deadly school shooting in Parkland...
401,966141240516411393,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Man writes open letter after Parkland massacre: 'I was almost a school shooter'
402,966099099077419008,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,: Heroic 15-Year-Old Took Bullets To Save 20 Classmates During Parkland Shooting
403,966088142460727296,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,": Powerful op-ed written by freshman Parkland survivor: ""If you have any heart, or care about anyone or anything, you need…"
404,966087620806696960,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Eyewitness / victim speaks of multiple Shooters at school in Parkland Florida
405,966074557043036161,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida Republicans just pulled a shameful move right in front of school shooting survivors: In the wake of last we…
406,966071252325687297,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida teachers’ pension fund invested in the company that made the AR-15 used in the Parkland massacre…
407,966064176144756736,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Parkland HS girls' hoops team forfeits game: Marjory Stoneman Douglas High School has opted…
408,966027053425414145,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Hooah. West Point posthumously admits shooting victim Peter Wang to Class of 2025 #ParklandStu…
409,966022300544970752,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#TuesdayThoughts Kill the NRA March for Our Lives Louisville Parkland Florida school shooting #GunRights…
410,966012538520506368,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R.I.P. Children Of The Parkland Shooting Boca Raton High School
411,966008179116138496,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CNN's Alisyn Camerota corners former GOP Rep. Jack Kingston for claiming survivors of the Parkland school...
412,965998708969103362,flSchoolShooting2018,flSchoolShooting2018,"['Volunteer', 'MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,: Need help or want to help someone impacted by the Parkland school shooting? Check here for info &amp; numbers you need to know: h…
413,965864510354583552,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cruz told Snead’s he thought this woman was stealing $ from him! Now this! Where is Zach?…
414,965859111782019072,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Florida school shooting survivor Emma Gonzalez on politicians who take money from the NRA: “If they accept this blo…
415,965818913165541376,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,I liked a video John Oliver - Parkland School Shooting
416,965750146976878593,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Just talking is the tip of the iceberg of what teachers must do after the Parkland school shooting, says.…"
417,965739040464080897,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Scarlett Lewis, Mother of Sandy Hook victim on Parkland school shooting"
418,965710673039839232,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": Parkland High School Student: Media Politicizing Tragedy To Push Gun Control, Not Focusing On Students"
419,965703566328393728,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,'Their blood is on your hands': Parkland high school students hit back at #Trump for blaming Democrats and the #FBI…
420,965700346088689665,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'Their blood is on your hands': Parkland high school students hit back at Trump for blaming Democrats and the FBI f…
421,965693739602792448,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,He would often tell his peers in the program about his own guns at home. #GunControlNow #Parkland
422,965679942414544898,flSchoolShooting2018,flSchoolShooting2018,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'PastNews', 'Sentiment']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NYTimes: Don’t Let My Classmates’ Deaths Be in Vain #Parkland #wecallbs #guncontrol #MAGA
423,965661592468803584,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida school shooting: See the latest developments in the aftermath of the shooting at Marjory Stoneman Douglas H…
424,965630888771014657,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I added a video to a playlist John Oliver - Parkland School Shooting
425,965619255579496448,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The school shoot in Parkland continues t weigh on my heart. We should ask ourselves, ""How are we going…"
426,965618085834080256,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": FBI failed to act upon Parkland, Florida tip before school shooting; Attorney General Sessions reacts on 'Sunday Mornin…"
427,965605426468290566,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Sentiment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Democratic lawmaker calls Trump 'psychopath' for using the #Parkland shooting to try to undermine the #R…
428,965601150539091968,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Two survivors of the Parkland, Florida, school shooting slammed politicians' responses to the massacre, calling t..."
429,965543659675553792,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Watch Chris Wallace interview kids from Parkland High School and they are elegantly speaking about NRA platforms if…
